CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,Borough,GeoID_1,pop,geoid_2,ctname,agg_income,agg_inco_1
"419","2",Bronx,"041900","2041900",,Norwood,BX0703,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),"36005041900","4207",8588.72336731000,3505470.62559999991,Bronx,"36005041900","7205",1400000US36005041900,"Census Tract 419, Bronx County, New York","144952800","27140951"
"423","2",Bronx,"042300","2042300",,Norwood,BX0703,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),"36005042300","4207",6174.66333110000,1939179.56685000006,Bronx,"36005042300","4179",1400000US36005042300,"Census Tract 423, Bronx County, New York","88237700","17268054"
"429.02","2",Bronx,"042902","2042902",,Norwood,BX0703,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),"36005042902","4207",4590.90527218000,1011498.96244999999,Bronx,"36005042902","4334",1400000US36005042902,"Census Tract 429.02, Bronx County, New York","92380300","16974618"
"458","2",Bronx,"045800","2045800",,Eastchester-Edenwald-Baychester,BX1202,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005045800","4212",6478.78709081000,2582516.41268000007,Bronx,"36005045800","5662",1400000US36005045800,"Census Tract 458, Bronx County, New York","90858900","43355897"
"460","2",Bronx,"046000","2046000",,Eastchester-Edenwald-Baychester,BX1202,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005046000","4212",7510.86114130000,3096846.58701999998,Bronx,"36005046000","2890",1400000US36005046000,"Census Tract 460, Bronx County, New York","62490300","24089763"
"462.03","2",Bronx,"046203","2046203",,Co-op City,BX1004,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005046203","4210",18390.32082300000,9658545.97622999921,Bronx,"36005046203","6599",1400000US36005046203,"Census Tract 462.03, Bronx County, New York","196028200","44123218"
"462.04","2",Bronx,"046204","2046204",,Co-op City,BX1004,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005046204","4210",5300.73190451000,1470909.08917000005,Bronx,"36005046204","5552",1400000US36005046204,"Census Tract 462.04, Bronx County, New York","186367500","35630092"
"462.08","2",Bronx,"046208","2046208",,Eastchester-Edenwald-Baychester,BX1202,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005046208","4212",14071.85294410000,5212697.31319000013,Bronx,"36005046208","5155",1400000US36005046208,"Census Tract 462.08, Bronx County, New York","133591800","37717565"
"484.01","2",Bronx,"048401","2048401",,Eastchester-Edenwald-Baychester,BX1202,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005048401","4212",12465.39036380000,5439600.22712999955,Bronx,"36005048401","3888",1400000US36005048401,"Census Tract 484.01, Bronx County, New York","126625700","25046983"
"484.02","2",Bronx,"048402","2048402",,Eastchester-Edenwald-Baychester,BX1202,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005048402","4212",5958.43535551000,2046789.99924000003,Bronx,"36005048402","41",1400000US36005048402,"Census Tract 484.02, Bronx County, New York",,
"2","4",Queens,"000200","4000200",,Woodhaven,QN0905,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081000200","4409",5113.95043593000,1665705.37969999993,Queens,"36081000200","3084",1400000US36081000200,"Census Tract 2, Queens County, New York","80212900","26154751"
"4","4",Queens,"000400","4000400",,Woodhaven,QN0905,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081000400","4409",6508.26773126000,2420866.25351000018,Queens,"36081000400","4918",1400000US36081000400,"Census Tract 4, Queens County, New York","98216300","22927680"
"7.02","4",Queens,"000702","4000702",,Long Island City-Hunters Point,QN0201,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081000702","4402",8180.11274594000,3276086.41622000001,Queens,"36081000702","4260",1400000US36081000702,"Census Tract 7.02, Queens County, New York","241050300","47890942"
"10","4",Queens,"001000","4001000",,Woodhaven,QN0905,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081001000","4409",5286.51083996000,1743090.15412999992,Queens,"36081001000","3789",1400000US36081001000,"Census Tract 10, Queens County, New York","142420800","34557226"
"12","4",Queens,"001200","4001200",,Woodhaven,QN0905,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081001200","4409",6305.93969795000,2420973.94057000009,Queens,"36081001200","4183",1400000US36081001200,"Census Tract 12, Queens County, New York","106413300","20283681"
"33.02","4",Queens,"003302","4003302",,Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081003302","4401",8992.52941955000,3527015.33461999986,Queens,"36081003302","2166",1400000US36081003302,"Census Tract 33.02, Queens County, New York","23878700","8249020"
"43","4",Queens,"004300","4004300",,Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081004300","4401",6412.16138820000,1841331.48482999997,Queens,"36081004300","2326",1400000US36081004300,"Census Tract 43, Queens County, New York","30646500","5842750"
"45","4",Queens,"004500","4004500",,Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081004500","4401",7941.41206590000,2375492.22937999992,Queens,"36081004500","3252",1400000US36081004500,"Census Tract 45, Queens County, New York","160015000","28444429"
"57","4",Queens,"005700","4005700",,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081005700","4401",6805.19655776000,2406263.40640000021,Queens,"36081005700","4277",1400000US36081005700,"Census Tract 57, Queens County, New York","176216200","27822732"
"73","4",Queens,"007300","4007300",,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081007300","4401",4969.44632485000,1522290.21540999995,Queens,"36081007300","4470",1400000US36081007300,"Census Tract 73, Queens County, New York","237675800","47381120"
"79","4",Queens,"007900","4007900",,Old Astoria-Hallets Point,QN0102,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081007900","4401",5365.90109502000,1727510.95402000006,Queens,"36081007900","3628",1400000US36081007900,"Census Tract 79, Queens County, New York","145708600","62494204"
"85","4",Queens,"008500","4008500",,Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081008500","4401",11139.88930020000,2942541.84494000021,Queens,"36081008500","1979",1400000US36081008500,"Census Tract 85, Queens County, New York","32024200","11440738"
"101","4",Queens,"010100","4010100",,Astoria (North)-Ditmars-Steinway,QN0101,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081010100","4401",5978.76337526000,1860062.55683999998,Queens,"36081010100","2654",1400000US36081010100,"Census Tract 101, Queens County, New York","111602600","36925297"
"103","4",Queens,"010300","4010300",,Astoria (North)-Ditmars-Steinway,QN0101,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081010300","4401",9276.26159903000,2695889.59897000017,Queens,"36081010300","4150",1400000US36081010300,"Census Tract 103, Queens County, New York","172804200","29073393"
"105","4",Queens,"010500","4010500",,Astoria (North)-Ditmars-Steinway,QN0101,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081010500","4401",6626.64142784000,2131456.33669999987,Queens,"36081010500","4641",1400000US36081010500,"Census Tract 105, Queens County, New York","153427100","28935002"
"113","4",Queens,"011300","4011300",,Astoria (North)-Ditmars-Steinway,QN0101,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081011300","4401",6050.89773189000,1922996.07480999990,Queens,"36081011300","4280",1400000US36081011300,"Census Tract 113, Queens County, New York","230979300","40853266"
"117","4",Queens,"011700","4011700",,Astoria (North)-Ditmars-Steinway,QN0101,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081011700","4401",6365.30326033000,2290673.09600999998,Queens,"36081011700","3840",1400000US36081011700,"Census Tract 117, Queens County, New York","184766000","41065506"
"132","4",Queens,"013200","4013200",,Richmond Hill,QN0902,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081013200","4409",6670.57423163000,2070923.96977999993,Queens,"36081013200","1919",1400000US36081013200,"Census Tract 132, Queens County, New York","70841000","17591765"
"134","4",Queens,"013400","4013400",,Kew Gardens,QN0901,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081013400","4409",6554.66834357000,2055584.02616999997,Queens,"36081013400","5904",1400000US36081013400,"Census Tract 134, Queens County, New York","233137900","43185005"
"140","4",Queens,"014000","4014000",,Kew Gardens,QN0901,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081014000","4409",7299.16988623000,2390486.93649999984,Queens,"36081014000","3952",1400000US36081014000,"Census Tract 140, Queens County, New York","162752000","42162644"
"144","4",Queens,"014400","4014400",,Richmond Hill,QN0902,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081014400","4409",7851.25451411000,2370737.93663999997,Queens,"36081014400","2005",1400000US36081014400,"Census Tract 144, Queens County, New York","39527000","8999119"
"153","4",Queens,"015300","4015300",,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081015300","4401",4615.60808974000,1309390.50649000006,Queens,"36081015300","2131",1400000US36081015300,"Census Tract 153, Queens County, New York","81082700","12054350"
"154","4",Queens,"015400","4015400",,South Richmond Hill,QN0903,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081015400","4409",7745.38740256000,1617854.35196000012,Queens,"36081015400","2390",1400000US36081015400,"Census Tract 154, Queens County, New York","46175600","9190513"
"156","4",Queens,"015600","4015600",,South Richmond Hill,QN0903,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081015600","4409",7347.45160593000,2253099.39694999997,Queens,"36081015600","3210",1400000US36081015600,"Census Tract 156, Queens County, New York","65887300","11569495"
"157","4",Queens,"015700","4015700",,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081015700","4401",7244.30487509000,1383061.46255000005,Queens,"36081015700","1655",1400000US36081015700,"Census Tract 157, Queens County, New York","46755800","6445297"
"161","4",Queens,"016100","4016100",,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081016100","4401",4505.24309785000,1157640.35838000011,Queens,"36081016100","2291",1400000US36081016100,"Census Tract 161, Queens County, New York","84967300","12921021"
"176","4",Queens,"017600","4017600",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081017600","4410",7394.68033930000,2052682.33476000000,Queens,"36081017600","2181",1400000US36081017600,"Census Tract 176, Queens County, New York","50025300","8252621"
"178","4",Queens,"017800","4017800",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081017800","4410",7506.01985909000,2036947.54799999995,Queens,"36081017800","2084",1400000US36081017800,"Census Tract 178, Queens County, New York","54569900","10711602"
"179.01","4",Queens,"017901","4017901",,Sunnyside,QN0202,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081017901","4402",5032.63301583000,1037434.78757000004,Queens,"36081017901","986",1400000US36081017901,"Census Tract 179.01, Queens County, New York","37992400","7103738"
"180","4",Queens,"018000","4018000",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081018000","4410",5707.85610811000,1491934.50496999989,Queens,"36081018000","1365",1400000US36081018000,"Census Tract 180, Queens County, New York","28905000","11725103"
"181.01","4",Queens,"018101","4018101",,Sunnyside,QN0202,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081018101","4402",5028.93838276000,1035687.63222000003,Queens,"36081018101","3836",1400000US36081018101,"Census Tract 181.01, Queens County, New York","149434200","26656332"
"181.02","4",Queens,"018102","4018102",,Sunnyside,QN0202,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081018102","4402",5031.31280484000,1038481.14532999997,Queens,"36081018102","3800",1400000US36081018102,"Census Tract 181.02, Queens County, New York","159745300","22199474"
"183","4",Queens,"018300","4018300",,Sunnyside,QN0202,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081018300","4402",7452.57204823000,2314483.75420999993,Queens,"36081018300","6044",1400000US36081018300,"Census Tract 183, Queens County, New York","237918400","32672180"
"184.01","4",Queens,"018401","4018401",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081018401","4412",7105.85350660000,2062597.67599999998,Queens,"36081018401","2174",1400000US36081018401,"Census Tract 184.01, Queens County, New York","54173700","17987122"
"184.02","4",Queens,"018402","4018402",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081018402","4412",7150.59386247000,2287905.76835000003,Queens,"36081018402","2412",1400000US36081018402,"Census Tract 184.02, Queens County, New York","63777900","16254063"
"185.02","4",Queens,"018502","4018502",,Sunnyside,QN0202,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081018502","4402",4478.89677561000,1059000.89306999999,Queens,"36081018502","3453",1400000US36081018502,"Census Tract 185.02, Queens County, New York","180231100","37315810"
"186","4",Queens,"018600","4018600",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081018600","4412",7089.36932694000,1940917.90809999988,Queens,"36081018600","1802",1400000US36081018600,"Census Tract 186, Queens County, New York","51464700","10308209"
"188","4",Queens,"018800","4018800",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081018800","4412",6999.41751648000,1916871.62152000004,Queens,"36081018800","1510",1400000US36081018800,"Census Tract 188, Queens County, New York","38751800","8003706"
"189","4",Queens,"018900","4018900",,Sunnyside,QN0202,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081018900","4402",6262.73211150000,2343199.54327999987,Queens,"36081018900","3457",1400000US36081018900,"Census Tract 189, Queens County, New York","112637900","18840949"
"190","4",Queens,"019000","4019000",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081019000","4412",6323.59650575000,2026398.50997000001,Queens,"36081019000","2445",1400000US36081019000,"Census Tract 190, Queens County, New York","82003400","14395960"
"235.02","4",Queens,"023502","4023502",,Sunnyside,QN0202,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081023502","4402",5437.14135195000,1265214.14715999993,Queens,"36081023502","3373",1400000US36081023502,"Census Tract 235.02, Queens County, New York","72070400","17853595"
"251","4",Queens,"025100","4025100",,Woodside,QN0203,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081025100","4402",7406.43530060000,2646559.91147999978,Queens,"36081025100","5818",1400000US36081025100,"Census Tract 251, Queens County, New York","262533200","57471774"
"253.01","4",Queens,"025301","4025301",,Sunnyside,QN0202,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081025301","4402",4718.30352293000,1370376.21396000008,Queens,"36081025301","4510",1400000US36081025301,"Census Tract 253.01, Queens County, New York","154118800","23139643"
"253.02","4",Queens,"025302","4025302",,Sunnyside,QN0202,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081025302","4402",4354.91594022000,1131234.79816000001,Queens,"36081025302","3013",1400000US36081025302,"Census Tract 253.02, Queens County, New York","106549600","22400826"
"255","4",Queens,"025500","4025500",,Woodside,QN0203,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081025500","4402",7492.78594737000,2345871.57811000012,Queens,"36081025500","1603",1400000US36081025500,"Census Tract 255, Queens County, New York","60680000","16494512"
"257","4",Queens,"025700","4025700",,Woodside,QN0203,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081025700","4402",7917.29861648000,1621552.76775999996,Queens,"36081025700","1648",1400000US36081025700,"Census Tract 257, Queens County, New York","52379400","14864937"
"259","4",Queens,"025900","4025900",,Woodside,QN0203,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081025900","4402",6688.71680898000,2014820.56841000007,Queens,"36081025900","3542",1400000US36081025900,"Census Tract 259, Queens County, New York","109105300","19908884"
"269.01","4",Queens,"026901","4026901",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081026901","4404",5493.25299194000,1230343.79658999993,Queens,"36081026901","5210",1400000US36081026901,"Census Tract 269.01, Queens County, New York","111181000","15251076"
"272","4",Queens,"027200","4027200",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081027200","4412",6068.63487057000,1653862.58909999998,Queens,"36081027200","2065",1400000US36081027200,"Census Tract 272, Queens County, New York","50505400","10673381"
"274","4",Queens,"027400","4027400",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081027400","4412",5845.72896351000,1546921.13586000004,Queens,"36081027400","1927",1400000US36081027400,"Census Tract 274, Queens County, New York","39217200","9097605"
"281","4",Queens,"028100","4028100",,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081028100","4403",7391.19930172000,1877449.65647000005,Queens,"36081028100","5991",1400000US36081028100,"Census Tract 281, Queens County, New York","221362000","40553863"
"283","4",Queens,"028300","4028300",,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081028300","4403",7388.43638066000,1913172.77775999997,Queens,"36081028300","7523",1400000US36081028300,"Census Tract 283, Queens County, New York","267204800","35024282"
"285","4",Queens,"028500","4028500",,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081028500","4403",7390.11435232000,1701419.41686000000,Queens,"36081028500","4858",1400000US36081028500,"Census Tract 285, Queens County, New York","212700200","37020985"
"287","4",Queens,"028700","4028700",,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081028700","4403",7939.87237985000,2104677.73699000012,Queens,"36081028700","6544",1400000US36081028700,"Census Tract 287, Queens County, New York","289939100","60871396"
"288.01","4",Queens,"028801","4028801",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081028801","4412",6610.54937327000,2567424.27046999987,Queens,"36081028801","2940",1400000US36081028801,"Census Tract 288.01, Queens County, New York","123934200","80193910"
"330","4",Queens,"033000","4033000",,Springfield Gardens (North)-Rochdale Village,QN1204,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081033000","4412",15153.95752760000,8815542.34335000068,Queens,"36081033000","7365",1400000US36081033000,"Census Tract 330, Queens County, New York","227606400","34339088"
"334.04","4",Queens,"033404","4033404",,Springfield Gardens (North)-Rochdale Village,QN1204,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081033404","4412",7130.09864205000,2473631.60056999978,Queens,"36081033404","4723",1400000US36081033404,"Census Tract 334.04, Queens County, New York","157018200","35113744"
"334.05","4",Queens,"033405","4033405",,Springfield Gardens (North)-Rochdale Village,QN1204,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081033405","4412",7667.61290441000,2959525.03861000016,Queens,"36081033405","3653",1400000US36081033405,"Census Tract 334.05, Queens County, New York","126902800","47566429"
"351","4",Queens,"035100","4035100",,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081035100","4403",5464.05510335000,1498730.14100000006,Queens,"36081035100","4178",1400000US36081035100,"Census Tract 351, Queens County, New York","112373300","23396888"
"353","4",Queens,"035300","4035300",,East Elmhurst,QN0302,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081035300","4403",6205.73003883000,1670746.11794000003,Queens,"36081035300","2828",1400000US36081035300,"Census Tract 353, Queens County, New York","64637800","31776273"
"358","4",Queens,"035800","4035800",,Laurelton,QN1305,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),"36081035800","4413",9912.32674546000,5641713.92695000023,Queens,"36081035800","4508",1400000US36081035800,"Census Tract 358, Queens County, New York","158127100","26170162"
"361","4",Queens,"036100","4036100",,East Elmhurst,QN0302,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081036100","4403",7450.19995809000,1693935.00364000001,Queens,"36081036100","2706",1400000US36081036100,"Census Tract 361, Queens County, New York","50998100","12459655"
"363","4",Queens,"036300","4036300",,East Elmhurst,QN0302,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081036300","4403",5217.34984949000,1449334.82143000001,Queens,"36081036300","2462",1400000US36081036300,"Census Tract 363, Queens County, New York","45739900","10772861"
"365","4",Queens,"036500","4036500",,East Elmhurst,QN0302,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081036500","4403",5481.93976324000,1787985.16809999989,Queens,"36081036500","4142",1400000US36081036500,"Census Tract 365, Queens County, New York","46687300","11453987"
"366","4",Queens,"036600","4036600",,St. Albans,QN1205,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081036600","4412",11239.19892170000,3986950.25954000000,Queens,"36081036600","3003",1400000US36081036600,"Census Tract 366, Queens County, New York","88020100","22437988"
"375.02","4",Queens,"037502","4037502",,North Corona,QN0303,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081037502","4403",6912.02001980000,1077902.41103000008,Queens,"36081037502","2778",1400000US36081037502,"Census Tract 375.02, Queens County, New York","53683100","14089000"
"376","4",Queens,"037600","4037600",,St. Albans,QN1205,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081037600","4412",16793.62055230000,8281319.76707000099,Queens,"36081037600","6373",1400000US36081037600,"Census Tract 376, Queens County, New York","229104400","42259574"
"377","4",Queens,"037700","4037700",,North Corona,QN0303,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081037700","4403",5048.00394498000,1580389.31438999996,Queens,"36081037700","4493",1400000US36081037700,"Census Tract 377, Queens County, New York","67829300","12002193"
"379","4",Queens,"037900","4037900",,North Corona,QN0303,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081037900","4403",6143.37391351000,2120846.47446000017,Queens,"36081037900","6504",1400000US36081037900,"Census Tract 379, Queens County, New York","125008900","21226477"
"384","4",Queens,"038400","4038400",,St. Albans,QN1205,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081038400","4412",7759.30804824000,3206706.30861000018,Queens,"36081038400","2720",1400000US36081038400,"Census Tract 384, Queens County, New York","77993200","17539796"
"401.01","4",Queens,"040101","4040101",,Corona,QN0402,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081040101","4404",3882.03994194000,931363.87539299997,Queens,"36081040101","2847",1400000US36081040101,"Census Tract 401.01, Queens County, New York","68093900","19843622"
"401.02","4",Queens,"040102","4040102",,North Corona,QN0303,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081040102","4403",4784.40941407000,1336041.10266000009,Queens,"36081040102","4808",1400000US36081040102,"Census Tract 401.02, Queens County, New York","98854500","17613368"
"403.01","4",Queens,"040301","4040301",,Corona,QN0402,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081040301","4404",3942.43302474000,940100.87156999996,Queens,"36081040301","2768",1400000US36081040301,"Census Tract 403.01, Queens County, New York","50613300","13790778"
"405.01","4",Queens,"040501","4040501",,Corona,QN0402,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081040501","4404",3671.52920776000,769154.14346199995,Queens,"36081040501","1183",1400000US36081040501,"Census Tract 405.01, Queens County, New York","22527100","11696195"
"407.01","4",Queens,"040701","4040701",,Corona,QN0402,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081040701","4404",4203.60920598000,758360.63549100002,Queens,"36081040701","3162",1400000US36081040701,"Census Tract 407.01, Queens County, New York","72495600","27728789"
"437.02","4",Queens,"043702","4043702",,Corona,QN0402,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081043702","4404",5790.90574082000,1886326.40687000006,Queens,"36081043702","6998",1400000US36081043702,"Census Tract 437.02, Queens County, New York","211246900","83637561"
"443.01","4",Queens,"044301","4044301",,Corona,QN0402,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081044301","4404",5794.71161738000,1437697.82444000011,Queens,"36081044301","4725",1400000US36081044301,"Census Tract 443.01, Queens County, New York","60448800","13489298"
"443.02","4",Queens,"044302","4044302",,Corona,QN0402,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081044302","4404",6885.48818903000,2992542.45232000016,Queens,"36081044302","5373",1400000US36081044302,"Census Tract 443.02, Queens County, New York","104368700","29553959"
"444","4",Queens,"044400","4044400",,Jamaica,QN1201,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081044400","4412",20651.40870110000,9708089.68721999973,Queens,"36081044400","4562",1400000US36081044400,"Census Tract 444, Queens County, New York","83798400","16270360"
"446.01","4",Queens,"044601","4044601",,Jamaica,QN1201,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081044601","4412",6255.70667370000,2419639.03462000005,Queens,"36081044601","4013",1400000US36081044601,"Census Tract 446.01, Queens County, New York","87614500","19660888"
"446.02","4",Queens,"044602","4044602",,Jamaica,QN1201,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081044602","4412",5531.97035733000,1830580.37370000011,Queens,"36081044602","5472",1400000US36081044602,"Census Tract 446.02, Queens County, New York","81890300","15422947"
"457","4",Queens,"045700","4045700",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081045700","4404",5578.62644305000,1620253.94155000011,Queens,"36081045700","3536",1400000US36081045700,"Census Tract 457, Queens County, New York","100635100","21904880"
"459","4",Queens,"045900","4045900",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081045900","4404",5413.88709006000,1473337.18213999993,Queens,"36081045900","4150",1400000US36081045900,"Census Tract 459, Queens County, New York","107141100","21957545"
"460","4",Queens,"046000","4046000",,Jamaica,QN1201,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081046000","4412",6262.82377802000,2381695.25035999995,Queens,"36081046000","6193",1400000US36081046000,"Census Tract 460, Queens County, New York","153181000","46756095"
"461","4",Queens,"046100","4046100",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081046100","4404",5429.07171507000,1226622.50539999991,Queens,"36081046100","2903",1400000US36081046100,"Census Tract 461, Queens County, New York","51203500","10425866"
"469.01","4",Queens,"046901","4046901",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081046901","4404",4189.06857296000,803853.20006900001,Queens,"36081046901","4346",1400000US36081046901,"Census Tract 469.01, Queens County, New York","79564300","17429243"
"473","4",Queens,"047300","4047300",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081047300","4404",7228.94640036000,2136377.20740999980,Queens,"36081047300","4863",1400000US36081047300,"Census Tract 473, Queens County, New York","135531000","33617425"
